id,label,highest_similarity
Bn2t0MZV8AM9BOx,,0
Bn8B17pqeFqY805,REBLOCHON,1.0
BndzyxCVBIMj0Fa,,0
Bo4s8bSyGIR1U8k,,0
Bo67RRdjfpRRqIK,,0
Bo8ycfoHQAwlORD,,0
BpyDgEKc0wnFCCt,MAROILLES,0.5333333333333333
BqSGJfy2fkr5KJy,,0
BsOUDMMNHEyuGai,FROMAGE FRAIS,0.7272727272727273
BtAeZIqVXwaQFkn,FOURME D’AMBERT,0.896551724137931
BuG2fpzQq4v6PEw,PARMESAN,1.0
BuvRBluedlDIuCt,FROMAGE FRAIS,0.375
BvICLrHeaYh1VtK,,0
BvlaivaOwF8g8Jg,,0
BwUyRsdxGyKBUqu,,0
BxO2VxlIqmkw8Pk,,0
BxnC1eQJ80D9XsM,,0
ByPCJ151r6Y4mkp,,0
BzcPc9mXjf2wZ5A,REBLOCHON,0.7142857142857143
Bzk4OvM2qjfpkOG,PARMESAN,0.5
BzwveZ5xQVKmX5l,RACLETTE,0.8421052631578947
C0QxPsKdPZ6iVpP,,0
C0f8TahS0CUFCuQ,TOMME DE VACHE,0.35555555555555557
C0xlyBCTqgYtt8b,EPOISSES,0.5882352941176471
C1iKq707PMeTj36,,0
C2VQqNA4FBIBKaN,MORBIER,0.6666666666666666
C3RJ7Qiv4XIs5iQ,,0
C3WssNzQwFgR0U3,,0
C3Xv4IW8RFEzFfh,BEAUFORT,1.0
C3te4TDFSsz4pFk,,0
C4VjLO7CHC9Zsp3,,0
C4lYujyD45SBxCJ,,0
C4qSrrl4wwnx1RL,,0
C5VtNrdTTzA5ElN,MORBIER,0.6666666666666666
C5wXfEANXCyD59I,SAINT- FÉLICIEN,0.8461538461538461
C6KcN9Bp84JpQn0,,0
C6Nmib7s3BKAP38,,0
C6SJxXYcRv9Hf1A,GRUYÈRE,0.8235294117647058
C6yrflaNCRQGsJ8,,0
C7GyQxTsbY41N1O,STILTON,0.6666666666666666
C7ip2frjdZQnurV,,0
C7kao6u8ArOPGAa,,0
C7p7vmz0jFwzFyb,BEAUFORT,0.5333333333333333
C7tEdMoFwgLB6Hs,,0
C8KdTqirehxk1q0,MONT D’OR,0.8888888888888888
C8Y3qHmmcPDiaNE,PECORINO,1.0
C9USwnNV9KBRMBd,CHEDDAR,0.25
C9wvFEKkpfQUSIj,FROMAGE FRAIS,0.5
CB4HQWjsllL7ixw,,0
CBbmZWBlYZT87Hq,,0
CBn6odSYtATlupa,,0
CBuXeiigKuVfeYA,SAINT- FÉLICIEN,0.6363636363636364
CC7NjHzLMaKbIx9,CABECOU,0.8333333333333334
CCPqKGGFgjgnaF8,COMTÉ,0.8
CCsc3E5GnQvlL3l,GRUYÈRE,0.8235294117647058
CD8XFzmV0bDNvrf,BRIE DE MELUN,0.41379310344827586
CDeRbrGrAv1vJOR,NEUFCHATEL,0.47619047619047616
CECdqRNxBFWk0Uu,,0
CFPIIeqtDUJDrrH,,0
CG5hBKpkcxZ7bqy,CAMEMBERT,0.46153846153846156
CGAWH8e3iPMza4Z,,0
CGF9BcoglaoKluY,,0
CH5vmtA0We2U5Nz,TOMME DE VACHE,0.6428571428571429
CIYXkzaDA1CpYmw,,0
CIlyFUOUaYFCWY4,,0
CKGvqWOtz5l3Bkt,MAROILLES,0.5333333333333333
CLP0C8B3XxclCZx,,0
CLn3JSh2J5e7DTj,CABECOU,0.375
CLzrFOvXi3V2CrC,,0
CM9QIDKhaWObSBZ,,0
CMIs666rbnjlbdt,,0
CMqT6nUxao0l5Ts,,0
CN53j2BQ2KataZt,,0
CNyzQSM0J1HTUic,VACHERIN,0.9333333333333333
CON2ZU4pLwMnWcM,MIMOLETTE,1.0
CPJPmdof3frqdlr,,0
CPa2W0OUW2p5ZWc,OSSAU- IRATY,0.6363636363636364
CQNcGQJIWVY2QzR,,0
CQWaFKz3jqM0B9U,FROMAGE FRAIS,0.782608695652174
CRthXARY9X24Lk8,COMTÉ,1.0
CSs0yaSslv7KZyM,,0
CUPvqYWewVObL4T,,0
CWHyv4EYsIBgwod,PECORINO,0.27586206896551724
CWPbcJtcUw9lhmY,,0
CYBHDL4w5PNI7lf,,0
CYLI8PWLV5xUE8a,,0
CZvbALaO9TU9UoM,MONT D’OR,0.8888888888888888
CaatiKZftruburC,,0
CcUBlqYyaMVAFpC,CHÈVRE,0.7058823529411765
CcVA9hFpYgGb2Es,,0
Ce9ihFWQ2qBM1SF,MOTHAIS,1.0
CeGBP7SOOMLgPNi,,0
CeriuSAqB4cqgJs,,0
CetQxY6LCjaZw7b,,0
CeweZZltJLnDme6,COMTÉ,0.3333333333333333
CfEL9DyyKeofzFY,MIMOLETTE,0.5806451612903226
CflCVNk0Jg7EOKa,,0
CfszlBOJI0pAHdv,EPOISSES,1.0
Cg51u9Vi3GXhoLH,MORBIER,1.0
Cg5pxp3oAjITN6x,SAINT- FÉLICIEN,0.8461538461538461
CgIf2RoOwGjYzCA,MUNSTER,0.5
CgTSIcgKjOhEF77,ROQUEFORT,0.47058823529411764
ChS4PC70mpPHdd8,,0
ChVJv6Jix4WVcwJ,FROMAGE FRAIS,0.4827586206896552
CigNVMIe9tBBuRG,,0
CkBNNgWns835pU4,,0
CkIZLFIUD7ozsFu,EPOISSES,0.4
CkYRCOFt668foFP,,0
CkZRJJFmr4lwjit,,0
Ckr2TlkN0dqEbei,,0
ClM3sELnyhlxQUL,CAMEMBERT,1.0
ClgI82O87CCG5Nq,,0
CmXpfdtGHmGBYN6,,0
CmkjgHn0FR4ja87,,0
CnMUZxzDsCw2baR,BRIE DE MELUN,0.8
CoD86oiy7YgpIPD,MUNSTER,0.47058823529411764
Cobg02eUJfjQogY,MUNSTER,0.5333333333333333
CoiI0silE5E6T8E,,0
Cqsnl2qwc1ZwY87,,0
CqzQ4xWc3rPCrL6,TÊTE DE MOINES,0.9629629629629629
CrhM0nYMzF0kScE,,0
CrsIJBS32IBIoyE,,0
CsylYf1oIohwm95,STILTON,0.6666666666666666
CtUoqGSMx8wFXOE,,0
Ctcy6ASWip7dYIX,MAROILLES,0.5333333333333333
Ctm9Y5y9qUB2roO,TÊTE DE MOINES,0.8888888888888888
CuMNDj7ewkyFDAp,,0
CuSfKpJq0TjSiLC,,0
Cuf4uDu5zO5uIg7,FROMAGE FRAIS,0.5714285714285714
CvUFxH099hrc7IY,MUNSTER,0.6153846153846154
Cw4HYg4Od0kFXjk,FROMAGE FRAIS,0.7619047619047619
Cw6gDgMyYNtNDOD,,0
CxdIYvc0078RAd1,,0
CzWt3qFnjJxLE4u,CAMEMBERT,0.5555555555555556
D0K397sJnd91EWw,,0
D39hxBORNDX8DHM,MUNSTER,0.4
D3htAge52ekfLNP,,0
D3kLYVJdz87enG4,,0
D4VXSNqqecObmJH,,0
D4mhe9N80sFjP3C,,0
D6XwttmOgtDhG2V,,0
D74vojsSZQ8Iets,CAMEMBERT,1.0
D7dIwbrCoE7CGrH,,0
D89i9qYc6XpRqFU,REBLOCHON,0.6206896551724138
D8PNsJ9jahjWdgy,,0
D8qBafjjfJtLr7L,FROMAGE FRAIS,1.0
D9BKWWQ8cs69k7d,,0
DALmQmydzMUoOJx,MUNSTER,0.5
DANvbr1QIuTpKRg,,0
DAsbhlr44pJksEL,,0
DBgqknRF0Rfgdwt,,0
DCnrAFQRS5C4vA0,SAINT- FÉLICIEN,0.9032258064516129
DCpPNXwgZ7aqeU6,,0
DDpZooIk8ttNOQp,,0
DG08uPEEGkQUaPi,,0
DGaThZWm3ldbkIK,,0
DGcmihQynus6qGI,,0
DGoHE2miYY1jStI,MOZZARELLA,1.0
DHrTq4VaUVqW5J6,CHEDDAR,0.47619047619047616
DHrbnJjoLAstbVZ,MUNSTER,0.5333333333333333
DHyKAcFBRrQyozc,,0
DIACdPd95j1WTlp,POULIGNY SAINT- PIERRE,0.9767441860465116
DJwBU1GAhbDdHke,MUNSTER,0.5333333333333333
DKoCFztPasNROfW,,0
DMlCyY7XRhQ7jcn,COMTÉ,1.0
DMpL2Oa2cm8E2HA,,0
DMt4H3lRzZBubGw,CHEDDAR,0.5454545454545454
DNAk6CJUc92CRq9,,0
DNJCAtjTo2KyB93,,0
DNUwBgvurUUzaaU,,0
DNe993WOQWqz3Bj,CABECOU,0.42857142857142855
DNlxGT7RaIQTcMH,,0
DOwIL2Bp2PBEYyA,FOURME D’AMBERT,0.8387096774193549
DPpdnhvmasHhf3n,,0
DPu7x22jZoExsBg,CHEDDAR,0.6086956521739131
DPwgSarVUdMK4H9,MONT D’OR,0.8235294117647058
DQqinIbEjPuq4Ei,TOMME DE VACHE,0.4090909090909091
DRnFNu8ZlFT4NqS,,0
DRwGLtcFgNUiXwJ,,0
DSY8BzoQa04nEjw,FROMAGE FRAIS,0.8333333333333334
DSa7ddCsamU3Vmh,,0
DTffoVjCSakRPhK,,0
DTlti8cOUtegQbU,,0
DUGPxbCLPnqe46c,MAROILLES,0.5
DUkDcvyyhSwdnwW,,0
DUnegtLjvDNdtKQ,,0
DW8BCyzT5DOMHoQ,MUNSTER,0.5333333333333333
DWqtw4qqHbf74ED,,0
DWtRRUtj2Unszha,RACLETTE,0.8
DY6Yv4zFm6rfPvt,GRUYÈRE,0.25
DYhdUOwDNusoJyg,,0
DYsw0Q4szhKJtQD,,0
DZ2vwpSyoCDuYcL,MIMOLETTE,0.47058823529411764
DZrtDgnEX6z31cK,,0
DaT3VgbOebkAmYj,,0
DbxgQuem7mpUG4t,,0
DcNFwCUmrtjxPLa,FROMAGE FRAIS,0.5
DdSfWpMJXAVjbyd,,0
Ddee6bm25bQssD7,,0
DfUQWcDYuYMf2Zi,,0
DfjSUv5eMaiFIB0,,0
Dfzq89yRnKdPo8F,CABECOU,0.4
DgJJwZE6yc8cElq,SAINT-NECTAIRE,0.4375
Dgy6iOm1yMdW9De,STILTON,0.7368421052631579
DhWApN9USvpe7ht,,0
Dha8sKHDsZRJu0X,FETA,1.0
DhbZnNIuhpnqO6g,FROMAGE FRAIS,0.7619047619047619
DhgM8NdnThuevcs,POULIGNY SAINT- PIERRE,0.9302325581395349
DiumxbqIagMYJRh,PARMESAN,0.5
Dkoe1KCoNbYqvIH,MUNSTER,0.42857142857142855
Dn76h8ProtmSbre,,0
DnbJlJwAtFqrapw,BRIE DE MELUN,0.41379310344827586
Do56Pk709MG6Bhp,,0
DoZgH25cuoF7RV0,,0
Dp8NNtFrul8X4Oi,CABECOU,0.36363636363636365
DpD1IbgvDnGDtpU,,0
DpF1JbuSXdxVn6t,,0
DpnfEEo8dDL8xpz,,0
Dq7cheehWG4Wtny,TÊTE DE MOINES,0.9629629629629629
Dqi8SGtPE2GVSeg,,0
Driz9YzeJOTJeUT,,0
Dt51WWqtZQ9u2Wj,,0
Du1NUuoyPifMaFX,FROMAGE FRAIS,0.5
Du7Hfk3WqUWjrtv,,0
DuwX5usWQ332rPc,MUNSTER,0.38095238095238093
DvAAuYkr2thHRDN,,0
Dva2MrWqpjdVr0H,,0
DvlNSbpvKfXT3mO,,0
DxA62ZewW8qZi8c,MUNSTER,0.5333333333333333
DxGmnKnvDX2f04K,,0
DxYKdfPbtz3ovPc,,0
DxlVLjy01vKU84Q,,0
DxzAc16KWPUL8Sw,,0
Dy1uGBBvaWlQPnW,,0
Dya9cjdY9NOD2Yi,,0
DyyplV0TZRRhsXz,,0
Dz1BA2bqRZ7P4EA,,0
Dzg78sWAuky2Xvt,TÊTE DE MOINES,0.9629629629629629
E01OTV2ZnoEINdY,CHÈVRE,0.7692307692307693
E01pec7GCKZLB9C,MOTHAIS,1.0
E0loELcjHmWtnw5,MUNSTER,0.5333333333333333
E19mPKKnMDJW8zj,,0
E1aOFwCAu37Ff7n,FETA,1.0
E26dWOrjoocrwhN,,0
E4IiDhKjF9BghyH,,0
E4K3uVrZgTlTlCh,,0
E65O5I6WVFwh69F,CAMEMBERT,0.3333333333333333
E6iYbNYMc4t5tbT,VACHERIN,0.42857142857142855
E87R9CR1Wfa3W9f,TÊTE DE MOINES,0.9629629629629629
E8HvUbmf4EftkaA,,0
E8Hy8BP0tD17q5Y,,0
E8VnMFfAvXGjuZP,,0
E8bEBKFlWICAdhG,BEAUFORT,0.5
E9C9StUjWNfXfdg,,0
E9XPr2ZMMXqUzRc,,0
E9ydKzdESZn24TH,,0
EB9xuLsA5Zvwngf,,0
EBPD4DkIKoCJbIR,,0
EBt6rCBa32q0yhK,,0
EC1st2sF26lOFL4,RACLETTE,0.5714285714285714
EETsoP1cHE5yNDW,,0
EFYwoNyCpRDKzjZ,,0
EFiMbWMYeuNOHKk,MIMOLETTE,1.0
EFly0n8fnDRRBuq,FROMAGE FRAIS,0.6206896551724138
EFzCRaX79bLllZk,ROQUEFORT,0.5333333333333333
EGcnwm6V4l26cNu,,0
EHYHE7TVFqOBb0T,MUNSTER,0.6666666666666666
EHgWvCBR0fKsJPJ,,0
EI2q8Bq8KRJOB5V,,0
EKuBGExy67L6oWs,,0
EL2SwX8FD7OfwWo,,0
ELoQl740KDOxOqy,TOMME DE VACHE,0.8666666666666667
ENAL2WyYIpLSfdW,,0
EPKw1OQULbLrVxU,,0
EPYbJDnhGXscnkm,,0
EPtRTO5LNaOgVtZ,,0
EQkl6WAf6tJ6ews,TÊTE DE MOINES,0.8888888888888888
ERk5kmx8r78v6mN,,0
ESG5Vc5ZX5yy6Xd,,0
EUIFDEsdM7ht7S0,,0
EW4A2d6e6aZHDwo,MUNSTER,1.0
EWHUYDbhU36BuBC,BEAUFORT,1.0
EWOQip3vcVTA4ts,,0
EWULp1DFp0RTpGJ,,0
EWyr2SjwqgvWJAc,,0
EXFwFyTr45MS5vW,TÊTE DE MOINES,0.8888888888888888
EY9V2RiqyeqoXvr,,0
EYDahS4DjlLcKiF,,0
EYNBubKwqT3ojML,,0
EYnbp0VHPxARjd6,,0
EYsGOEwLml3Gedb,,0
EaDrxQEWWJZayal,SAINT- FÉLICIEN,0.8666666666666667
EaYlymkmFb2hy8n,,0
Eaow6AM5XqIOQX2,MOZZARELLA,1.0
EbBsNmNTiZHyRWM,,0
Ebop8b3UM6ikyx4,,0
EcjrPfnW4QUObo3,,0
EdE8ENgzQuqlL1n,,0
EdhWum1nNYEkHYo,,0
Ee7r8g8VnzfcrEz,FROMAGE FRAIS,0.5
EfLakhwZVCkwgfB,,0
EfSgzhtJ6qjCuE8,,0
EfefIkWopL0OUL8,,0
Efkj7QWJuog10lR,,0
Eg0mkeracdnnmvN,,0
Eh35xgIof9wZZHe,,0
EiUeJUrMkpQBKBn,,0
EjOllhayZ3IP1lz,,0
EjTyhFbXcD2QOVs,,0
EjplN8cxuNKJDdR,,0
EkB5pVW2sBFDKBQ,,0
EkKZQZv8w0x7ldu,OSSAU- IRATY,0.8695652173913043
ElOZKh2L6iEGONu,,0
Elan1fDflvR3XcB,,0
ElgdUnDKAkekrl6,,0
ElsqPw5PkwM5Tk2,FROMAGE FRAIS,0.41379310344827586
EnCqev5fGWwYQZ1,CAMEMBERT,1.0
Ep5i9Lx7SconJWK,,0
Eq4aCSUE4FZjbw4,,0
Er0rVyKYGvVZN0n,BEAUFORT,0.64
Es8sdH4AOMpfkKS,,0
EsOsNoE6fbc0Ect,CAMEMBERT,0.7058823529411765
EttXzdyUmCdrv73,,0
EwHrjYMzr5aU4HK,FROMAGE FRAIS,1.0
Ewc7C2LhfxOYLmJ,,0
Ewde7WGUWThrqS8,,0
EwikhIcIKYMxGkv,,0
Ex4iZ4BRlPdhnwU,TOMME DE VACHE,0.4827586206896552
ExMZKKlKS5L9Mbi,,0
EyCtz3NCcaBb3Ca,PARMESAN,0.5714285714285714
EyD53uNAZ9f38Wi,COMTÉ,0.5454545454545454
EzJV9GkofrnZ5jQ,,0
EzLOuKdPGdjsJpq,,0
F124c37eAOqY8Si,,0
F17rdDt0ujiseuN,,0
F1lhIl9I2Cs7nfT,,0
F2IYoHEy7OYGR9Q,FETA,1.0
F2YOuLpMnulhNj3,,0
F3K7Xl6Z8EmL6U8,,0
F3x14uMpRRxl5rU,,0
F4S5Ysn8WyK1hOb,,0
F4p2ICDgV8EhQRw,,0
F74i52CIxcBgYBz,OSSAU- IRATY,0.8461538461538461
F7XsDXQIQ2eJbly,,0
F9AY4PtIesmzw4I,,0
FAGDmCimQBNWkBE,,0
FAP0aruHSPao11P,PECORINO,0.6666666666666666
FBNj9wdql3UEn2g,,0
FDTPYh0adm8h6aZ,MUNSTER,1.0
FDXL1mqbKCgb5KD,,0
FDcvACgrXsXafPr,,0
FFMfsDrrpqj6IIZ,FETA,0.5333333333333333
FFTrAfC4gMugjKx,,0
FFYEkS84SzpO4kJ,MORBIER,1.0
FG6ou2fmpZVLO0V,CABECOU,0.7058823529411765
FGd1DDCOXhq7J6B,,0
FH6VqJ4jCGgWE07,CHÈVRE,0.5
FHUCDaIOVo7BgLw,,0
FIH2Xkk8mMhXZ6w,,0
FIbh6NX4CtOP4Yq,,0
FIoRDUy40u7O2vD,,0
FJ1Xb0jfOHsG5eS,MONT D’OR,0.8888888888888888
FJicacelwuPNWel,ROQUEFORT,0.42857142857142855
FJwebbJ483Mr5UP,EPOISSES,0.3333333333333333
FKpB26XPYGhgDZY,FROMAGE FRAIS,1.0
FKqWm5vNEAKSKnD,,0
FLfNwNJQLajVbly,,0
FLtnFYHnMSVy1e2,MONT D’OR,0.5714285714285714
FMhuO4qgrQRa6Yy,CHEDDAR,1.0
FNJ5jhMZb5GRqBj,,0
FOZBE1BW6toCAxR,PECORINO,0.8421052631578947
FOZNKRPqLPcXuUn,EPOISSES,0.875
FOqaokaQMgylnOS,,0
FP7gc3SX7H3VMnd,MUNSTER,0.5714285714285714
FQC70lQLeRH6vgd,,0
FQv7H41Sgv2cDWR,,0
FS3ReX8FZBGkvlk,BRIE DE MELUN,0.19047619047619047
FSH2G1DwJ3B8XU1,,0
FSSmpuAKN6McD2h,TÊTE DE MOINES,0.9629629629629629
FSevwtPvaXgKPuq,,0
FStu6UO6P14BOLD,GRUYÈRE,0.6666666666666666
FT7iqnb6biVxPce,TOMME DE VACHE,0.30952380952380953
FTp5VO5186ecn78,,0
FV0gkEXTKXDwTXE,,0
FVSoa1k8bixJK9l,RACLETTE,0.6666666666666666
FVwJXrJ85HjzkBE,,0
FW8nQ0CflUpmhUm,,0
FWCeRDru5OrY5S9,CAMEMBERT,1.0
FXptdqBD7T8wgkf,PECORINO,0.4444444444444444
FYBe3YZzUAA3fHe,,0
FYxCseCCCQ3vTRz,OSSAU- IRATY,0.14285714285714285
FZOnGVpJW7Ttc85,,0
FZQxRm6twEflmPL,CABECOU,0.26666666666666666
FZqKyT1kEOISBuP,ROQUEFORT,0.72
Fa7VPZOMbJ8bN26,CHÈVRE,0.8333333333333334
FaS8D8Qv5fpKAjh,,0
FbZ8K2063h4OR0x,,0
FbfAeyTV5YiN4Oe,MUNSTER,0.47058823529411764
Fd2DOb1OAbdY1ja,MUNSTER,0.4444444444444444
FdNOgtZ15OioufB,,0
Fe3ozXKiAfB4Yz8,,0
Fe4r5tmvItCFXqA,REBLOCHON,1.0
FeQJ8H0fMHQRmho,CAMEMBERT,1.0
FenWcmjHsc1LgPm,,0
Ff0CiUOFtiu0Owk,FROMAGE FRAIS,0.55
Ff6qMa5Dmvt8KY0,STILTON,0.47058823529411764
FfPtPdVzaRsBPHU,,0
FgVJAyTzXWpT9Iz,,0
FhoSg5zrDdETVEX,MORBIER,0.6666666666666666
Fi0ZOXtKiQkaleb,FROMAGE FRAIS,1.0
FiDZE6Rs4Uhs0Gw,FROMAGE FRAIS,1.0
FiLolugGxgJ5Oqh,,0
FiMAUnA7zBIonyX,,0
FiMTYxZ898S7HNW,,0
Fl4Y0tT9WqdVhpB,OSSAU- IRATY,0.631578947368421
FlxKqxTUDy0mGKk,FROMAGE FRAIS,0.5
FnA5K97Q3eDATx8,,0
FontmxNXdosZFt6,,0
FpJ4u0Wfb49zeVA,REBLOCHON,1.0
FpPPbFWgC68TYcv,,0
FqdO6fJvGZhFF5x,,0
FriFx4ggJJwW6uN,SCARMOZA,1.0
FrsFCiGmV0tBDA8,PARMESAN,0.6153846153846154
Fs9LoEV9X0wRNZh,EMMENTAL,1.0
FsBN7JO9eMQWApk,,0
FshkHg95RnpGZ1N,,0
FsuoXbFX6ApQNnU,,0
FtxTGcAs2Sjm9oY,,0
Futw8Zrbv1d47C0,,0
FuukIBDqbPZUhxZ,,0
FuxklzflV2EJ2x0,,0
FvsHgwUR22a3xPD,OSSAU- IRATY,0.8695652173913043
FwgBB881Gbs8jxv,,0
Fyg3GKN4UnuOB6v,,0
Fz8dCsFJt3Ao2PA,,0
G02WCZ8XciuOmi8,,0
G1GD5iejUq3xg7d,CHEDDAR,1.0
G1ZhzERSEEpMHFp,GRUYÈRE,0.7058823529411765
G2u85uACzSClBxH,,0
G37Eldfp8c0BdpW,CAMEMBERT,0.5
G3OUvlDLSlrDSmr,CHÈVRE,1.0
G41IWhQbxl4k348,SCARMOZA,0.875
G4XpseMqGVYtmHN,FROMAGE FRAIS,0.5454545454545454
G53lGGTtJzyDJiP,,0
G57ariM82efb3YP,,0
G65bUkPeaIjcAIB,REBLOCHON,1.0
G7U159ndzVVHXPM,,0
G8Q6n5h5oyLb9F6,CAMEMBERT,0.5
G8YTG1joqhu5NRP,POULIGNY SAINT- PIERRE,0.37209302325581395
G944L1WSpoGgn6B,NEUFCHATEL,1.0
G9BNsUHcGKPz3bg,,0
GAQR2SO1vqvTMWq,,0
GBi7NjxfMslteW1,,0
GBm7jnASWl4kdEy,,0
GC7RvLB0EG89U5R,EMMENTAL,0.375
GD5pWBmUEpyLzcg,,0
GDW6oqnHmPCeEW0,,0
GFa5wwNUyWlA7d7,,0
GFjoio07GkbVtwn,CAMEMBERT,1.0
GGMjtT9ol5wHrFS,MOTHAIS,0.6666666666666666
GHbXVxFNxzyWNap,,0
GJZyvpTmEa7bB6Z,TÊTE DE MOINES,0.8333333333333334
GKXJwG0wzZGy3vC,,0
GKhEaBWK77xkkkb,PARMESAN,0.5714285714285714
GMnuBmLHBLZdBVL,,0
GNAILN8i60bnfXI,ROQUEFORT,1.0
GQETEfNnA8MYae4,,0
GQILlkWlQrUoV4i,MAROILLES,0.6923076923076923
GQJ1WXXDbiT6LkW,,0
GQWgqUZz2LZtLu9,BRIE DE MELUN,1.0
GRKgSCsjK4KUcQF,BEAUFORT,1.0
GRaQZ9jQkgVq2X2,CHEDDAR,1.0
GRjDWvq5fZ81szR,,0
GS74no1kqDihBP3,,0
GSPx6pCuBCqFB9o,,0
GUZnyI2jLiO4waR,,0
GUeM5dXSiZRfqSl,,0
GVnmyXO6Ntga0pG,GRUYÈRE,0.8571428571428571
GWgKw8pw4XOs4Ck,,0
GWkFTZLVZlDGHJw,,0
GWpTft6DMJ6Zfcd,,0
GXLQasqaOeT416m,,0
GYjSafajW0pAsd4,MIMOLETTE,0.4666666666666667
GZSGcD4wxUtZMC5,OSSAU- IRATY,0.15384615384615385
GahqsG0XgtozSlQ,MOTHAIS,0.8235294117647058
GakkQ0YxQHIkBbC,,0
GbPiBt8KENgkwSk,,0
GbjWHZmDIMAimF3,,0
GcDijT5Ry1JBeGv,PARMESAN,1.0
Gca86C2yAXrmdMp,MONT D’OR,0.8888888888888888
GdFgun9PsuVzwXy,,0
GdMsPDwrknPgEJZ,,0
Gf4I25kgQBWUP0Q,,0
GfcVXKaAJA5otvK,FROMAGE FRAIS,0.4489795918367347
GhECz37Uv9C6CNe,,0
GhQ9dlS4CFwQH7I,,0
GhkTg25uGjX668r,,0
GiEba2YunHueaHH,,0
Gj0yriY4F8iM0YL,FROMAGE FRAIS,0.45
Gj4XfQupPDpxvn2,,0
Gj8IL6jDTgcpcq8,,0
GjzOro1Hlfa9TBl,FROMAGE FRAIS,1.0
GkICmLQr0U3xtVc,,0
Gked3PePdrRWnCD,,0
GkzwsySRuuL47RI,,0
GlN7InWhJOUqKgj,CAMEMBERT,0.6206896551724138
GnL8Co28LuPwgAp,,0
GpS7joKDYesMkFz,STILTON,0.46153846153846156
GpumuVUDScFzqxB,FROMAGE FRAIS,0.5405405405405406
GtVv4fp6phJr9eB,,0
Gtg4h2ynFl2GWBa,,0
Gu1cNIndd2KQJJ2,TÊTE DE MOINES,0.9629629629629629
GuAFeE9yOwtWfpZ,,0
GuRPS7YGEKAkx0A,,0
Gv4Mtk2faa9UA1T,,0
Gvieb69lfeKFw8t,,0
GwGc02uOQR03XDv,,0
GxDH3OrjsavtnxM,NEUFCHATEL,1.0
GxQqoxh8obz0Wu3,MUNSTER,0.5333333333333333
GxqT7AwuFOzaTIi,,0
Gypdz62MeHezOSl,,0
H0c5SbyObSCQREL,,0
H0hL5B7KACYmJPF,STILTON,0.6666666666666666
H0uCPdYDEsPiRUa,,0
H1GmwgXEFNoLgFS,,0
H2ew02CpCiftjC6,,0
H2keB6jZatx3UmE,,0
H2nZORywkKzitGf,,0
H3GwTaZ4qtbdgAe,,0
H4UWRew6ViW2vFu,FROMAGE FRAIS,0.7857142857142857
H4yliCfDJsVrktx,,0
H56lt9cy1ph0gf9,,0
H687r8FxvQJuE9S,,0
H6uKFFTlnH0IIkB,,0
H87LHBceShNJgj2,,0
H88PzSlo0u8Xje5,,0
H8H9RjKsMs5s895,,0
H8UZaegmity1yum,,0
H8rbqABbxFJyyeo,,0
H9NOj4PJjSVyDkg,,0
H9P1MyDJFcq0r4E,,0
HAtnnF1dSnYEmyF,,0
HDSvkqSGGmrQIb8,,0
HDTcsod1nbo7Rhw,FROMAGE FRAIS,0.7619047619047619
HE1o5mFJPijVFX9,FROMAGE FRAIS,0.41379310344827586
HF8RAfpsa2kwDVE,,0
HGHTFsWSjaVfOsH,FETA,1.0
HGQigIgJmrzIdm5,MOZZARELLA,1.0
HGvEKPPKBp6C43J,,0
HHE55VyGq24KuwS,,0
HIdSGPwgzJr926S,,0
HIi0SVnSZKgjS8t,,0
HJ0JTVLgg6UvaI4,,0
HJ2jOcSypTTaFrn,,0
HJhOGxwt84UvqP9,MORBIER,0.6666666666666666
HJpWGjstUqtDDmM,FETA,0.5
HK1USPH05U1UAiz,BRIE DE MELUN,0.5833333333333334
HK3kgLKkZxcvKm8,,0
HKPZ8cxfCVGasJB,CHÈVRE,0.5
HKzFy4AqowMJGXh,,0
HLnuDlpL3nFOxkT,,0
HNLMfMV1FvvWhsR,,0
HNodJSvEdslJf4M,,0
HPLmwjyGZ7pgMqv,,0
HPzFlzWzp7w2kOx,,0
HQUqZZi6IhNQEHi,MONT D’OR,0.6666666666666666
HR3EpF1nJSCOWnK,COMTÉ,0.9090909090909091
HSjD8b1eYeF1Pyo,,0
HTB7Kg7GoXxzKfp,FETA,0.4
HTk9gEhUDB54T3X,CABECOU,0.4
HVnjBUWaCKZNjlE,,0
HW07TYeLDnqpppA,MAROILLES,0.3125
HWEFJd3lMoxSxlf,POULIGNY SAINT- PIERRE,0.38095238095238093
HWOQW9JNPYX30Dy,COMTÉ,0.8
HWRlfxv98alvOAx,COMTÉ,0.8
HWwFrhxYlngdJgG,,0
HXZywP2eTARBAVv,MAROILLES,0.41379310344827586
HXfsy5LlpB8KeuR,,0
HXlqFpI10zk8iIw,,0
HYN8nbWBY0FcqSM,,0
HYOHXqOqZPknsev,,0
HYh075JmGjKKYiD,TÊTE DE MOINES,0.8888888888888888
HZ3l6Os2fIESmhL,,0
HZoK0fpZ7CLswnh,,0
HaZpIc6kdIMGrbG,,0
HbPLiJ0qomqsQ3V,EPOISSES,1.0
HbjjQ4IZCQoHXNA,,0
HcaJwhDPXrbWIuJ,TÊTE DE MOINES,0.9629629629629629
Hcj43HwOdmmrqq5,,0
Hd5ae8kxrFMbAm2,,0
HdAnBb8NP1CrMgE,,0
HekxRJfrayurW0e,,0
